OrderID,CustomerID,OrderDateTime,DeliveryDateTime,TotalAmount,DeliveryStatus
421,161,10/15/2024 15:06,10/15/2024 15:17,1273,Delivered
422,89,11/8/2024 17:21,11/8/2024 17:37,1061,Delivered
423,14,11/24/2024 5:33,11/24/2024 5:48,234,Delivered
424,80,9/29/2024 3:13,9/29/2024 3:28,627,Delivered
425,17,10/3/2024 16:39,10/3/2024 16:51,1223,Delivered
426,117,11/13/2024 3:05,11/13/2024 3:21,284,Delivered
427,182,11/4/2024 15:01,11/4/2024 15:16,1246,Delivered
428,238,11/9/2024 18:40,11/9/2024 18:50,860,Delivered
429,143,10/8/2024 14:38,10/8/2024 14:47,1266,Delivered
430,89,10/18/2024 4:55,10/18/2024 5:08,909,Delivered
431,62,10/8/2024 6:00,10/8/2024 6:15,616,Delivered
432,72,11/3/2024 22:01,11/3/2024 22:16,493,Delivered
433,180,10/20/2024 21:39,10/20/2024 21:55,273,Delivered
434,230,10/18/2024 20:24,10/18/2024 20:35,1240,Delivered
435,119,9/27/2024 22:21,9/27/2024 22:37,1178,Delivered
436,108,10/31/2024 18:20,10/31/2024 18:32,923,Delivered
437,131,11/2/2024 3:46,11/2/2024 4:02,1205,Delivered
438,101,9/29/2024 12:23,9/29/2024 12:40,728,Delivered
439,230,11/20/2024 18:45,,470,Cancelled
440,5,10/20/2024 9:38,10/20/2024 9:49,224,Delivered
441,166,11/24/2024 3:35,11/24/2024 3:45,1105,Delivered
442,200,11/15/2024 23:15,11/15/2024 23:24,1066,Delivered
443,169,11/8/2024 23:12,11/8/2024 23:24,163,Delivered
444,26,11/5/2024 6:24,11/5/2024 6:41,282,Delivered
445,59,11/12/2024 7:59,11/12/2024 8:13,681,Delivered
446,273,10/5/2024 18:44,10/5/2024 18:56,1225,Delivered
447,211,9/29/2024 0:47,9/29/2024 1:02,1500,Delivered
448,181,11/3/2024 3:26,11/3/2024 3:43,254,Delivered
449,91,10/11/2024 15:46,10/11/2024 15:55,1068,Delivered
450,290,10/21/2024 5:00,10/21/2024 5:10,475,Delivered
451,147,10/19/2024 14:33,10/19/2024 14:41,907,Delivered
452,80,11/17/2024 5:19,11/17/2024 5:29,366,Delivered
453,91,10/24/2024 20:10,10/24/2024 20:20,439,Delivered
454,211,10/12/2024 4:28,10/12/2024 4:37,267,Delivered
455,291,11/15/2024 2:56,11/15/2024 3:12,1096,Delivered
456,134,10/21/2024 19:24,10/21/2024 19:38,1228,Delivered
457,93,11/5/2024 2:08,11/5/2024 2:20,866,Delivered
458,102,10/30/2024 21:29,10/30/2024 21:38,617,Delivered
459,283,11/14/2024 12:29,11/14/2024 12:37,622,Delivered
460,133,10/22/2024 22:08,10/22/2024 22:16,229,Delivered
461,268,10/27/2024 14:26,10/27/2024 14:39,708,Delivered
462,7,10/14/2024 14:41,10/14/2024 14:55,932,Delivered
463,234,10/18/2024 19:15,10/18/2024 19:25,922,Delivered
464,255,10/26/2024 2:44,10/26/2024 3:01,870,Delivered
465,108,11/20/2024 16:25,11/20/2024 16:38,1115,Delivered
466,118,10/12/2024 20:14,10/12/2024 20:31,636,Delivered
467,134,10/17/2024 6:40,10/17/2024 6:52,817,Delivered
468,28,11/17/2024 15:33,11/17/2024 15:45,1039,Delivered
469,278,10/19/2024 8:54,10/19/2024 9:06,795,Delivered
470,56,10/8/2024 7:28,10/8/2024 7:42,334,Delivered
471,203,10/23/2024 23:54,10/24/2024 0:06,1001,Delivered
472,224,11/19/2024 15:36,11/19/2024 15:45,368,Delivered
473,149,10/27/2024 18:49,10/27/2024 18:59,929,Delivered
474,6,11/10/2024 16:05,11/10/2024 16:13,554,Delivered
475,41,10/22/2024 7:04,10/22/2024 7:20,1123,Delivered
476,124,10/15/2024 12:23,10/15/2024 12:37,691,Delivered
477,244,10/23/2024 18:26,10/23/2024 18:34,1304,Delivered
478,146,11/14/2024 11:00,11/14/2024 11:12,1113,Delivered
479,17,11/7/2024 3:05,11/7/2024 3:17,274,Delivered
480,7,11/15/2024 15:04,11/15/2024 15:16,653,Delivered
481,101,10/13/2024 8:01,10/13/2024 8:12,758,Delivered
482,199,10/14/2024 12:14,10/14/2024 12:24,1315,Delivered
483,105,9/29/2024 21:16,9/29/2024 21:29,1176,Delivered
484,79,10/14/2024 12:40,10/14/2024 12:50,791,Delivered
485,15,10/3/2024 1:50,10/3/2024 2:07,312,Delivered
486,284,10/20/2024 9:25,10/20/2024 9:39,1310,Delivered
487,255,10/13/2024 23:26,10/13/2024 23:43,1167,Delivered
488,68,10/16/2024 15:13,10/16/2024 15:27,1112,Delivered
489,211,10/23/2024 11:10,10/23/2024 11:21,1336,Delivered
490,198,11/14/2024 0:27,11/14/2024 0:43,406,Delivered
491,95,11/9/2024 15:17,11/9/2024 15:30,993,Delivered
492,1,11/16/2024 9:51,11/16/2024 10:04,930,Delivered
493,67,11/12/2024 11:50,11/12/2024 11:59,155,Delivered
494,235,10/19/2024 6:18,10/19/2024 6:31,579,Delivered
495,200,11/16/2024 22:38,11/16/2024 22:50,1214,Delivered
496,50,11/19/2024 23:21,11/19/2024 23:36,655,Delivered
497,244,10/21/2024 1:34,10/21/2024 1:48,1061,Delivered
498,52,11/16/2024 10:21,11/16/2024 10:30,601,Delivered
499,133,10/12/2024 14:19,10/12/2024 14:27,1124,Delivered
500,5,10/8/2024 4:56,10/8/2024 5:06,841,Delivered
501,191,11/4/2024 20:01,11/4/2024 20:11,874,Delivered
502,240,11/21/2024 19:05,11/21/2024 19:21,1333,Delivered
503,215,11/22/2024 6:14,11/22/2024 6:23,230,Delivered
504,42,11/13/2024 21:04,11/13/2024 21:16,963,Delivered
505,222,10/11/2024 3:27,10/11/2024 3:35,232,Delivered
506,217,11/10/2024 19:51,11/10/2024 19:59,124,Delivered
507,47,10/17/2024 11:54,10/17/2024 12:03,924,Delivered
508,213,10/20/2024 22:46,10/20/2024 23:00,1257,Delivered
509,119,10/25/2024 18:20,10/25/2024 18:34,1122,Delivered
510,3,10/18/2024 9:57,10/18/2024 10:14,1047,Delivered
511,292,10/17/2024 13:56,10/17/2024 14:11,1360,Delivered
512,17,11/1/2024 4:45,11/1/2024 4:58,225,Delivered
513,41,11/17/2024 3:00,11/17/2024 3:14,780,Delivered
514,200,10/25/2024 1:14,10/25/2024 1:27,678,Delivered
515,41,10/21/2024 2:24,10/21/2024 2:34,1457,Delivered
516,4,11/4/2024 19:40,11/4/2024 19:54,958,Delivered
517,128,10/24/2024 20:27,10/24/2024 20:42,1039,Delivered
518,109,11/5/2024 11:52,11/5/2024 12:00,1311,Delivered
519,101,9/26/2024 11:50,9/26/2024 12:04,617,Delivered
520,140,9/27/2024 23:49,9/28/2024 0:01,851,Delivered
521,145,10/22/2024 12:24,10/22/2024 12:41,626,Delivered
522,224,11/20/2024 21:05,11/20/2024 21:19,1295,Delivered
523,139,10/30/2024 7:09,10/30/2024 7:18,201,Delivered
524,267,10/5/2024 5:18,10/5/2024 5:32,320,Delivered
525,138,10/6/2024 7:16,10/6/2024 7:32,1145,Delivered
526,25,10/22/2024 21:37,10/22/2024 21:49,508,Delivered
527,195,10/31/2024 5:37,10/31/2024 5:48,859,Delivered
528,149,11/11/2024 2:27,11/11/2024 2:40,1034,Delivered
529,26,11/10/2024 17:19,11/10/2024 17:36,497,Delivered
530,237,10/10/2024 13:29,10/10/2024 13:37,773,Delivered
531,147,9/27/2024 14:51,9/27/2024 15:01,1412,Delivered
532,237,10/27/2024 3:39,10/27/2024 3:50,488,Delivered
533,271,10/13/2024 6:59,10/13/2024 7:12,917,Delivered
534,266,11/3/2024 12:50,11/3/2024 13:05,1267,Delivered
535,102,10/8/2024 16:08,10/8/2024 16:16,346,Delivered
536,57,10/9/2024 8:51,10/9/2024 9:07,301,Delivered
537,235,10/16/2024 20:55,10/16/2024 21:04,1399,Delivered
538,68,10/28/2024 16:57,10/28/2024 17:13,358,Delivered
539,267,10/24/2024 15:01,10/24/2024 15:11,1325,Delivered
540,102,11/8/2024 7:30,11/8/2024 7:46,347,Delivered
541,282,10/9/2024 11:33,10/9/2024 11:43,929,Delivered
542,202,10/20/2024 7:41,10/20/2024 7:52,1239,Delivered
543,125,10/25/2024 3:44,10/25/2024 3:54,970,Delivered
544,25,10/18/2024 1:49,10/18/2024 1:59,1326,Delivered
545,275,10/24/2024 21:13,10/24/2024 21:22,556,Delivered
546,92,10/11/2024 20:21,10/11/2024 20:35,216,Delivered
547,102,10/29/2024 11:59,10/29/2024 12:11,1451,Delivered
548,142,10/7/2024 3:39,10/7/2024 3:55,154,Delivered
549,124,10/29/2024 4:00,10/29/2024 4:12,1245,Delivered
550,292,10/5/2024 5:25,10/5/2024 5:42,725,Delivered
551,211,10/17/2024 20:48,10/17/2024 21:04,677,Delivered
552,90,9/28/2024 2:23,9/28/2024 2:36,302,Delivered
553,172,10/23/2024 19:15,10/23/2024 19:27,695,Delivered
554,179,10/16/2024 20:28,10/16/2024 20:36,1297,Delivered
555,182,10/14/2024 23:22,10/14/2024 23:38,1059,Delivered
556,215,11/16/2024 6:39,11/16/2024 6:52,705,Delivered
557,126,10/11/2024 1:12,10/11/2024 1:21,1421,Delivered
558,149,10/7/2024 0:13,10/7/2024 0:29,1395,Delivered
559,295,10/7/2024 23:11,10/7/2024 23:22,699,Delivered
560,280,9/26/2024 13:26,9/26/2024 13:36,601,Delivered
561,176,10/18/2024 8:05,10/18/2024 8:18,497,Delivered
562,237,10/24/2024 5:15,10/24/2024 5:32,701,Delivered
563,142,10/25/2024 5:39,10/25/2024 5:54,516,Delivered
564,258,10/28/2024 9:08,10/28/2024 9:17,580,Delivered
565,47,10/12/2024 10:37,10/12/2024 10:50,1462,Delivered
566,183,11/3/2024 2:30,11/3/2024 2:46,304,Delivered
567,282,11/10/2024 21:14,11/10/2024 21:29,748,Delivered
568,126,9/26/2024 17:38,9/26/2024 17:53,107,Delivered
569,51,10/25/2024 21:12,10/25/2024 21:21,199,Delivered
570,113,11/20/2024 10:24,11/20/2024 10:39,427,Delivered
571,107,11/13/2024 13:14,11/13/2024 13:24,625,Delivered
572,278,10/6/2024 2:33,10/6/2024 2:50,748,Delivered
573,8,10/8/2024 20:18,10/8/2024 20:34,1285,Delivered
574,114,10/5/2024 13:28,10/5/2024 13:43,831,Delivered
575,38,11/11/2024 9:44,11/11/2024 9:56,1228,Delivered
576,263,11/19/2024 1:28,11/19/2024 1:37,591,Delivered
577,111,11/12/2024 12:57,11/12/2024 13:06,958,Delivered
578,6,10/14/2024 8:09,10/14/2024 8:21,208,Delivered
579,84,9/26/2024 17:01,,136,Cancelled
580,16,10/6/2024 7:28,10/6/2024 7:39,875,Delivered
581,121,11/23/2024 20:04,11/23/2024 20:21,1470,Delivered
582,180,10/12/2024 8:15,10/12/2024 8:26,862,Delivered
583,113,11/8/2024 22:35,11/8/2024 22:51,1370,Delivered
584,115,10/26/2024 10:16,10/26/2024 10:30,348,Delivered
585,225,10/12/2024 10:49,10/12/2024 10:58,1497,Delivered
586,241,10/22/2024 8:06,10/22/2024 8:23,1224,Delivered
587,259,10/11/2024 4:37,10/11/2024 4:54,361,Delivered
588,233,10/31/2024 1:27,10/31/2024 1:44,991,Delivered
589,7,11/12/2024 19:05,11/12/2024 19:13,306,Delivered
590,27,11/6/2024 21:27,11/6/2024 21:42,881,Delivered
591,299,10/19/2024 15:41,10/19/2024 15:50,240,Delivered
592,85,10/22/2024 2:32,10/22/2024 2:44,1349,Delivered
593,125,11/19/2024 3:52,11/19/2024 4:07,174,Delivered
594,139,11/4/2024 5:43,11/4/2024 5:59,798,Delivered
595,122,11/15/2024 16:56,11/15/2024 17:07,1054,Delivered
596,52,10/13/2024 4:39,10/13/2024 4:52,1160,Delivered
597,81,10/29/2024 18:07,10/29/2024 18:21,1368,Delivered
598,123,10/10/2024 9:26,10/10/2024 9:40,1333,Delivered
599,197,11/5/2024 22:24,11/5/2024 22:37,875,Delivered
600,162,10/25/2024 5:25,10/25/2024 5:41,844,Delivered
601,203,10/11/2024 11:33,10/11/2024 11:47,578,Delivered
602,158,10/21/2024 17:04,10/21/2024 17:20,580,Delivered
603,110,9/28/2024 2:14,9/28/2024 2:25,993,Delivered
604,300,10/16/2024 9:52,10/16/2024 10:09,111,Delivered
605,171,10/24/2024 3:21,10/24/2024 3:34,408,Delivered
606,57,10/31/2024 9:21,10/31/2024 9:32,1441,Delivered
607,58,11/22/2024 7:21,11/22/2024 7:35,647,Delivered
608,109,10/30/2024 18:23,10/30/2024 18:40,358,Delivered
609,191,9/29/2024 4:16,9/29/2024 4:25,1356,Delivered
610,101,10/9/2024 20:02,10/9/2024 20:14,1242,Delivered
611,296,10/26/2024 23:48,10/27/2024 0:00,1118,Delivered
612,139,11/4/2024 4:30,11/4/2024 4:47,813,Delivered
613,61,10/27/2024 22:50,10/27/2024 22:59,1265,Delivered
614,214,11/3/2024 8:39,11/3/2024 8:52,136,Delivered
615,285,10/13/2024 4:50,10/13/2024 4:58,561,Delivered
616,153,10/23/2024 19:53,10/23/2024 20:04,296,Delivered
617,279,11/3/2024 4:33,11/3/2024 4:47,513,Delivered
618,177,10/11/2024 1:58,10/11/2024 2:12,1400,Delivered
619,80,11/22/2024 10:37,11/22/2024 10:45,1162,Delivered
620,290,10/21/2024 9:02,10/21/2024 9:15,312,Delivered
621,74,11/4/2024 8:39,11/4/2024 8:51,1052,Delivered
622,237,11/16/2024 6:10,11/16/2024 6:21,414,Delivered
623,296,11/5/2024 2:42,11/5/2024 2:59,750,Delivered
624,265,11/17/2024 14:10,11/17/2024 14:23,617,Delivered
625,159,11/6/2024 4:24,11/6/2024 4:32,487,Delivered
626,15,11/3/2024 16:46,11/3/2024 16:59,136,Delivered
627,14,11/10/2024 0:45,11/10/2024 0:55,148,Delivered
628,139,10/9/2024 23:24,10/9/2024 23:36,1098,Delivered
629,9,10/23/2024 17:46,10/23/2024 17:58,1343,Delivered
630,129,10/22/2024 9:53,10/22/2024 10:08,902,Delivered
631,18,10/21/2024 4:55,10/21/2024 5:06,1157,Delivered
632,222,11/1/2024 22:48,11/1/2024 23:03,837,Delivered
633,2,10/16/2024 17:17,10/16/2024 17:26,264,Delivered
634,283,10/23/2024 21:25,10/23/2024 21:36,1495,Delivered
635,273,10/7/2024 20:47,10/7/2024 20:56,600,Delivered
636,272,10/23/2024 9:18,10/23/2024 9:28,1182,Delivered
637,68,10/15/2024 20:00,10/15/2024 20:08,1495,Delivered
638,6,11/13/2024 5:08,11/13/2024 5:17,805,Delivered
639,80,11/10/2024 11:05,11/10/2024 11:17,720,Delivered
640,230,11/1/2024 5:42,11/1/2024 5:55,1068,Delivered
641,52,10/5/2024 21:15,10/5/2024 21:32,1181,Delivered
642,135,11/5/2024 11:26,11/5/2024 11:40,144,Delivered
643,37,11/15/2024 18:59,11/15/2024 19:14,991,Delivered
644,52,10/18/2024 12:39,10/18/2024 12:50,740,Delivered
645,37,10/16/2024 2:51,10/16/2024 3:01,935,Delivered
646,279,11/22/2024 3:11,11/22/2024 3:19,1416,Delivered
647,85,11/7/2024 22:44,11/7/2024 22:55,1172,Delivered
648,295,11/12/2024 0:34,11/12/2024 0:49,459,Delivered
649,23,11/10/2024 17:09,,1403,Cancelled
650,256,10/4/2024 19:54,10/4/2024 20:02,1448,Delivered
651,2,10/20/2024 21:14,10/20/2024 21:28,481,Delivered
652,77,10/21/2024 7:23,10/21/2024 7:32,804,Delivered
653,138,10/30/2024 2:24,10/30/2024 2:34,1244,Delivered
654,122,10/15/2024 12:41,10/15/2024 12:50,641,Delivered
655,167,10/6/2024 21:31,10/6/2024 21:39,1080,Delivered
656,48,10/5/2024 0:44,10/5/2024 0:59,1166,Delivered
657,231,10/5/2024 9:22,10/5/2024 9:32,1107,Delivered
658,138,11/20/2024 0:36,11/20/2024 0:44,1259,Delivered
659,253,10/2/2024 10:18,10/2/2024 10:26,235,Delivered
660,179,11/6/2024 17:11,11/6/2024 17:27,1021,Delivered
661,139,11/15/2024 21:10,11/15/2024 21:21,743,Delivered
662,253,10/6/2024 16:19,10/6/2024 16:33,1307,Delivered
663,227,11/13/2024 0:22,11/13/2024 0:37,1263,Delivered
664,86,11/1/2024 17:05,11/1/2024 17:13,1038,Delivered
665,37,11/19/2024 10:18,11/19/2024 10:26,1115,Delivered
666,1,11/1/2024 15:04,11/1/2024 15:15,887,Delivered
667,273,10/23/2024 2:27,10/23/2024 2:42,146,Delivered
668,3,11/22/2024 4:12,11/22/2024 4:28,134,Delivered
669,15,10/4/2024 9:49,10/4/2024 9:59,283,Delivered
670,224,11/18/2024 15:00,11/18/2024 15:09,983,Delivered
671,118,10/19/2024 18:40,10/19/2024 18:55,698,Delivered
672,158,11/8/2024 14:04,11/8/2024 14:15,1039,Delivered
673,106,10/16/2024 5:14,10/16/2024 5:30,171,Delivered
674,179,11/6/2024 7:16,11/6/2024 7:27,1124,Delivered
675,267,9/27/2024 16:52,9/27/2024 17:02,606,Delivered
676,140,10/19/2024 5:00,10/19/2024 5:11,1400,Delivered
677,184,10/17/2024 8:09,10/17/2024 8:23,1022,Delivered
678,75,10/25/2024 2:41,10/25/2024 2:51,704,Delivered
679,2,9/29/2024 13:47,9/29/2024 14:04,1436,Delivered
680,142,11/19/2024 19:51,11/19/2024 20:03,1267,Delivered
681,167,11/20/2024 10:50,11/20/2024 11:07,1089,Delivered
682,77,9/29/2024 14:35,9/29/2024 14:48,1499,Delivered
683,7,10/28/2024 9:58,10/28/2024 10:07,1291,Delivered
684,207,10/16/2024 10:27,10/16/2024 10:44,1234,Delivered
685,125,11/5/2024 8:35,11/5/2024 8:51,994,Delivered
686,69,10/20/2024 7:43,10/20/2024 7:59,477,Delivered
687,290,10/25/2024 7:15,10/25/2024 7:25,572,Delivered
688,105,11/8/2024 2:54,11/8/2024 3:07,668,Delivered
689,230,10/19/2024 22:17,10/19/2024 22:26,1260,Delivered
690,291,10/10/2024 9:50,10/10/2024 10:00,178,Delivered
691,46,11/14/2024 8:11,11/14/2024 8:20,158,Delivered
692,215,10/9/2024 6:01,10/9/2024 6:12,346,Delivered
693,25,11/8/2024 12:23,11/8/2024 12:33,1000,Delivered
694,212,10/8/2024 11:06,10/8/2024 11:23,1490,Delivered
695,18,10/1/2024 1:12,10/1/2024 1:28,395,Delivered
696,188,11/2/2024 10:44,11/2/2024 10:57,480,Delivered
697,255,11/7/2024 22:18,11/7/2024 22:30,573,Delivered
698,214,10/10/2024 19:05,10/10/2024 19:19,1452,Delivered
699,254,10/23/2024 5:49,10/23/2024 6:06,1246,Delivered
700,49,11/8/2024 7:00,11/8/2024 7:11,126,Delivered
701,219,11/3/2024 19:19,11/3/2024 19:27,791,Delivered
702,154,11/10/2024 16:54,11/10/2024 17:08,537,Delivered
703,28,9/29/2024 11:50,9/29/2024 12:01,902,Delivered
704,60,11/2/2024 5:13,11/2/2024 5:24,1046,Delivered
705,6,11/4/2024 1:16,11/4/2024 1:26,657,Delivered
706,192,10/20/2024 12:34,10/20/2024 12:49,506,Delivered
707,181,11/16/2024 11:45,11/16/2024 11:57,1074,Delivered
708,294,11/16/2024 1:10,11/16/2024 1:23,965,Delivered
709,114,10/26/2024 0:35,10/26/2024 0:45,278,Delivered
710,173,11/18/2024 15:04,11/18/2024 15:21,1142,Delivered
711,61,11/13/2024 9:07,11/13/2024 9:16,850,Delivered
712,241,10/14/2024 6:50,10/14/2024 7:01,212,Delivered
713,274,10/1/2024 15:55,10/1/2024 16:09,529,Delivered
714,21,11/13/2024 10:17,11/13/2024 10:27,569,Delivered
715,194,10/25/2024 18:52,10/25/2024 19:05,232,Delivered
716,264,10/2/2024 11:47,10/2/2024 11:58,287,Delivered
717,108,10/18/2024 8:13,10/18/2024 8:28,299,Delivered
718,123,10/11/2024 18:14,10/11/2024 18:29,699,Delivered
719,117,11/7/2024 13:25,11/7/2024 13:38,1019,Delivered
720,91,9/30/2024 17:48,9/30/2024 18:05,1321,Delivered
721,127,11/10/2024 22:37,11/10/2024 22:52,1192,Delivered
722,281,10/31/2024 4:15,10/31/2024 4:27,1018,Delivered
723,273,10/18/2024 15:57,10/18/2024 16:08,441,Delivered
724,191,10/24/2024 3:59,10/24/2024 4:13,1497,Delivered
725,216,11/14/2024 8:00,11/14/2024 8:08,996,Delivered
726,290,11/9/2024 6:08,11/9/2024 6:16,1283,Delivered
727,44,11/11/2024 5:17,11/11/2024 5:27,875,Delivered
728,41,10/10/2024 19:56,10/10/2024 20:08,1253,Delivered
729,31,10/19/2024 13:54,10/19/2024 14:03,1116,Delivered
730,207,10/15/2024 21:06,10/15/2024 21:22,430,Delivered
731,144,9/27/2024 3:36,9/27/2024 3:45,1477,Delivered
732,57,11/6/2024 8:57,11/6/2024 9:14,964,Delivered
733,86,11/9/2024 5:13,11/9/2024 5:23,561,Delivered
734,218,11/2/2024 19:29,11/2/2024 19:38,168,Delivered
735,72,11/13/2024 8:48,11/13/2024 9:01,1034,Delivered
736,136,11/21/2024 16:32,11/21/2024 16:49,208,Delivered
737,124,10/24/2024 18:40,10/24/2024 18:55,836,Delivered
738,154,11/22/2024 23:11,11/22/2024 23:22,831,Delivered
739,224,11/22/2024 0:00,11/22/2024 0:12,1284,Delivered
740,270,10/10/2024 18:56,10/10/2024 19:12,363,Delivered
741,170,10/28/2024 6:00,10/28/2024 6:09,1037,Delivered
742,87,11/15/2024 15:38,11/15/2024 15:55,400,Delivered
743,212,11/13/2024 16:09,11/13/2024 16:26,174,Delivered
744,232,11/17/2024 17:37,11/17/2024 17:53,461,Delivered
745,270,9/29/2024 1:34,9/29/2024 1:49,1460,Delivered
746,153,10/16/2024 23:50,10/17/2024 0:00,819,Delivered
747,271,11/10/2024 20:48,11/10/2024 21:04,1429,Delivered
748,120,11/23/2024 2:18,11/23/2024 2:26,238,Delivered
749,50,10/4/2024 21:20,10/4/2024 21:32,443,Delivered
750,25,10/17/2024 21:24,10/17/2024 21:35,856,Delivered
751,202,10/27/2024 18:33,10/27/2024 18:45,948,Delivered
752,220,10/31/2024 16:46,10/31/2024 16:54,1272,Delivered
753,290,11/6/2024 21:46,11/6/2024 22:00,624,Delivered
754,90,10/30/2024 9:34,10/30/2024 9:51,1072,Delivered
755,282,10/11/2024 5:24,10/11/2024 5:32,1197,Delivered
756,12,11/12/2024 2:36,11/12/2024 2:49,532,Delivered
757,133,10/13/2024 9:12,10/13/2024 9:25,886,Delivered
758,244,10/8/2024 4:37,10/8/2024 4:46,1029,Delivered
759,299,10/26/2024 22:20,10/26/2024 22:37,262,Delivered
760,262,10/1/2024 11:20,10/1/2024 11:37,304,Delivered
761,122,11/3/2024 1:15,11/3/2024 1:23,295,Delivered
762,234,11/4/2024 6:29,11/4/2024 6:45,895,Delivered
763,97,11/4/2024 17:28,11/4/2024 17:39,136,Delivered
764,144,11/21/2024 7:29,11/21/2024 7:45,324,Delivered
765,30,9/30/2024 16:34,9/30/2024 16:51,104,Delivered
766,79,10/30/2024 15:03,10/30/2024 15:15,424,Delivered
767,238,11/4/2024 19:46,11/4/2024 20:01,174,Delivered
768,298,10/29/2024 18:48,10/29/2024 19:02,170,Delivered
769,217,11/5/2024 14:17,11/5/2024 14:26,689,Delivered
770,47,10/17/2024 14:24,10/17/2024 14:38,1054,Delivered
771,107,11/5/2024 15:52,11/5/2024 16:09,647,Delivered
772,227,10/14/2024 14:07,10/14/2024 14:16,649,Delivered
773,9,11/18/2024 3:49,11/18/2024 3:59,906,Delivered
774,246,10/12/2024 18:12,10/12/2024 18:27,357,Delivered
775,91,11/6/2024 12:54,11/6/2024 13:10,1164,Delivered
776,50,10/13/2024 0:02,10/13/2024 0:17,1310,Delivered
777,272,11/1/2024 0:19,11/1/2024 0:33,775,Delivered
778,260,11/4/2024 22:14,,400,Cancelled
779,11,10/12/2024 10:45,10/12/2024 10:56,206,Delivered
780,203,10/8/2024 13:45,10/8/2024 13:59,1144,Delivered
781,169,10/19/2024 21:11,10/19/2024 21:28,1248,Delivered
782,158,11/3/2024 17:06,11/3/2024 17:23,1066,Delivered
783,52,10/28/2024 21:50,10/28/2024 22:07,460,Delivered
784,171,11/20/2024 12:11,11/20/2024 12:22,705,Delivered
785,86,10/6/2024 18:05,10/6/2024 18:15,824,Delivered
786,163,11/4/2024 11:31,11/4/2024 11:48,812,Delivered
787,229,10/17/2024 8:51,10/17/2024 9:03,1096,Delivered
788,184,10/5/2024 19:04,10/5/2024 19:19,1250,Delivered
789,4,11/3/2024 17:32,11/3/2024 17:43,286,Delivered
790,2,11/6/2024 19:33,11/6/2024 19:50,1110,Delivered
791,190,11/23/2024 2:45,11/23/2024 2:58,1236,Delivered
792,97,11/23/2024 0:16,11/23/2024 0:24,194,Delivered
793,14,11/6/2024 11:38,11/6/2024 11:51,1107,Delivered
794,146,10/28/2024 8:25,10/28/2024 8:38,557,Delivered
795,178,10/14/2024 23:41,10/14/2024 23:52,1068,Delivered
796,195,10/15/2024 2:33,10/15/2024 2:46,1116,Delivered
797,241,11/4/2024 3:59,11/4/2024 4:12,692,Delivered
798,77,10/13/2024 11:54,10/13/2024 12:08,930,Delivered
799,258,10/28/2024 21:38,10/28/2024 21:53,635,Delivered
800,138,11/12/2024 5:03,11/12/2024 5:13,114,Delivered
801,53,11/2/2024 0:14,11/2/2024 0:27,716,Delivered
802,60,11/8/2024 2:12,11/8/2024 2:24,107,Delivered
803,17,10/23/2024 4:45,10/23/2024 5:00,933,Delivered
804,143,11/15/2024 20:19,11/15/2024 20:30,543,Delivered
805,152,10/15/2024 2:31,10/15/2024 2:47,255,Delivered
806,284,11/4/2024 6:01,11/4/2024 6:18,920,Delivered
807,174,11/11/2024 7:15,11/11/2024 7:31,259,Delivered
808,20,11/20/2024 11:55,11/20/2024 12:03,851,Delivered
809,102,11/17/2024 8:26,11/17/2024 8:39,840,Delivered
810,201,11/11/2024 18:42,11/11/2024 18:54,441,Delivered
811,132,11/9/2024 12:02,11/9/2024 12:11,279,Delivered
812,279,10/29/2024 10:36,10/29/2024 10:44,559,Delivered
813,86,9/29/2024 17:40,9/29/2024 17:49,1267,Delivered
814,249,10/25/2024 13:09,10/25/2024 13:22,1340,Delivered
815,181,10/4/2024 17:30,10/4/2024 17:41,585,Delivered
816,89,11/18/2024 22:07,11/18/2024 22:24,587,Delivered
817,80,9/27/2024 2:48,9/27/2024 3:00,446,Delivered
818,132,10/16/2024 6:41,10/16/2024 6:54,302,Delivered
819,210,10/2/2024 17:45,10/2/2024 17:54,996,Delivered
820,297,10/25/2024 12:39,10/25/2024 12:51,252,Delivered
821,119,11/13/2024 22:53,11/13/2024 23:03,740,Delivered
822,5,10/16/2024 5:44,10/16/2024 5:56,964,Delivered
823,83,11/15/2024 6:57,11/15/2024 7:13,1141,Delivered
824,272,11/2/2024 7:10,11/2/2024 7:19,1230,Delivered
825,42,10/15/2024 0:15,10/15/2024 0:24,525,Delivered
826,69,10/6/2024 23:22,10/6/2024 23:38,828,Delivered
827,3,10/31/2024 12:20,10/31/2024 12:29,494,Delivered
828,64,11/23/2024 7:19,11/23/2024 7:32,1373,Delivered
829,168,10/22/2024 15:22,10/22/2024 15:36,471,Delivered
830,233,10/9/2024 16:03,10/9/2024 16:19,1482,Delivered
831,111,10/10/2024 14:54,10/10/2024 15:08,363,Delivered
832,234,11/20/2024 20:26,11/20/2024 20:43,1104,Delivered
833,141,11/13/2024 3:26,11/13/2024 3:36,129,Delivered
834,210,9/30/2024 7:50,9/30/2024 7:58,1453,Delivered
